Removed Node,Largest SCC Size,Percentage of Total
1078,10,0.1508295625942685
1079,10,0.1508295625942685
1080,10,0.1508295625942685
1081,10,0.1508295625942685
1082,10,0.1508295625942685
1083,10,0.1508295625942685
1084,10,0.1508295625942685
1085,10,0.1508295625942685
1086,10,0.1508295625942685
1087,10,0.1508295625942685
1088,10,0.1508295625942685
1089,10,0.1508295625942685
1090,10,0.1508295625942685
1091,10,0.1508295625942685
1092,10,0.1508295625942685
1093,10,0.1508295625942685
1094,10,0.1508295625942685
1095,10,0.1508295625942685
1096,10,0.1508295625942685
1097,10,0.1508295625942685
1098,10,0.1508295625942685
1099,10,0.1508295625942685
1100,10,0.1508295625942685
1101,10,0.1508295625942685
1102,10,0.1508295625942685
1103,10,0.1508295625942685
1104,10,0.1508295625942685
1105,10,0.1508295625942685
1106,10,0.1508295625942685
1107,10,0.1508295625942685
1108,10,0.1508295625942685
1109,10,0.1508295625942685
1110,10,0.1508295625942685
1111,10,0.1508295625942685
1112,10,0.1508295625942685
1113,10,0.1508295625942685
1114,10,0.1508295625942685
1115,10,0.1508295625942685
1116,10,0.1508295625942685
1117,10,0.1508295625942685
1118,10,0.1508295625942685
1119,10,0.1508295625942685
1120,10,0.1508295625942685
1121,10,0.1508295625942685
1122,10,0.1508295625942685
1123,10,0.1508295625942685
1124,10,0.1508295625942685
1125,10,0.1508295625942685
1126,10,0.1508295625942685
1127,10,0.1508295625942685
1128,10,0.1508295625942685
1129,10,0.1508295625942685
1130,10,0.1508295625942685
1131,10,0.1508295625942685
1132,10,0.1508295625942685
1133,10,0.1508295625942685
1134,10,0.1508295625942685
1135,10,0.1508295625942685
1136,10,0.1508295625942685
1137,10,0.1508295625942685
1138,10,0.1508295625942685
1139,10,0.1508295625942685
1140,10,0.1508295625942685
1141,10,0.1508295625942685
1142,10,0.1508295625942685
1143,10,0.1508295625942685
1144,10,0.1508295625942685
1145,10,0.1508295625942685
1146,10,0.1508295625942685
1147,10,0.1508295625942685
1148,10,0.1508295625942685
1149,10,0.1508295625942685
1150,10,0.1508295625942685
1151,10,0.1508295625942685
1152,10,0.1508295625942685
1153,10,0.1508295625942685
1154,10,0.1508295625942685
1155,10,0.1508295625942685
1156,10,0.1508295625942685
1157,10,0.1508295625942685
1158,10,0.1508295625942685
1159,10,0.1508295625942685
1160,10,0.1508295625942685
1161,10,0.1508295625942685
1162,10,0.1508295625942685
1163,10,0.1508295625942685
1164,10,0.1508295625942685
1165,10,0.1508295625942685
1166,10,0.1508295625942685
1167,10,0.1508295625942685
1168,10,0.1508295625942685
1169,10,0.1508295625942685
1170,10,0.1508295625942685
1171,10,0.1508295625942685
1172,10,0.1508295625942685
1173,10,0.1508295625942685
1174,10,0.1508295625942685
1175,10,0.1508295625942685
1176,10,0.1508295625942685
1177,10,0.1508295625942685
1178,10,0.1508295625942685
1179,10,0.1508295625942685
1180,10,0.1508295625942685
1181,10,0.1508295625942685
1182,10,0.1508295625942685
1183,10,0.1508295625942685
1184,10,0.1508295625942685
1185,10,0.1508295625942685
1186,10,0.1508295625942685
1187,10,0.1508295625942685
1188,10,0.1508295625942685
1189,10,0.1508295625942685
1190,10,0.1508295625942685
1191,10,0.1508295625942685
1192,10,0.1508295625942685
1193,10,0.1508295625942685
1194,10,0.1508295625942685
1195,10,0.1508295625942685
1196,10,0.1508295625942685
1197,10,0.1508295625942685
1198,10,0.1508295625942685
1199,10,0.1508295625942685
1200,10,0.1508295625942685
1201,10,0.1508295625942685
1202,10,0.1508295625942685
1203,10,0.1508295625942685
1204,10,0.1508295625942685
1205,10,0.1508295625942685
1206,10,0.1508295625942685
1207,10,0.1508295625942685
1208,10,0.1508295625942685
1209,10,0.1508295625942685
1210,10,0.1508295625942685
1211,10,0.1508295625942685
1212,10,0.1508295625942685
1213,10,0.1508295625942685
1214,10,0.1508295625942685
1215,10,0.1508295625942685
1216,10,0.1508295625942685
1217,10,0.1508295625942685
1218,10,0.1508295625942685
1219,10,0.1508295625942685
1220,10,0.1508295625942685
1221,10,0.1508295625942685
1222,10,0.1508295625942685
1223,10,0.1508295625942685
1224,10,0.1508295625942685
1225,10,0.1508295625942685
1226,10,0.1508295625942685
1227,10,0.1508295625942685
1228,10,0.1508295625942685
1229,10,0.1508295625942685
1230,10,0.1508295625942685
1231,10,0.1508295625942685
1232,10,0.1508295625942685
1233,10,0.1508295625942685
1234,10,0.1508295625942685
1235,10,0.1508295625942685
1236,10,0.1508295625942685
1237,10,0.1508295625942685
1238,10,0.1508295625942685
1239,10,0.1508295625942685
1240,10,0.1508295625942685
1241,10,0.1508295625942685
1242,10,0.1508295625942685
1243,10,0.1508295625942685
1244,10,0.1508295625942685
1245,10,0.1508295625942685
1246,10,0.1508295625942685
1247,10,0.1508295625942685
1248,10,0.1508295625942685
1249,10,0.1508295625942685
1250,10,0.1508295625942685
1251,10,0.1508295625942685
1252,10,0.1508295625942685
1253,10,0.1508295625942685
1254,10,0.1508295625942685
1255,10,0.1508295625942685
1256,10,0.1508295625942685
1257,10,0.1508295625942685
1258,10,0.1508295625942685
1259,10,0.1508295625942685
1260,10,0.1508295625942685
1261,10,0.1508295625942685
1262,10,0.1508295625942685
1263,10,0.1508295625942685
1264,10,0.1508295625942685
1265,10,0.1508295625942685
1266,10,0.1508295625942685
1267,10,0.1508295625942685
1268,10,0.1508295625942685
1269,10,0.1508295625942685
1270,10,0.1508295625942685
1271,10,0.1508295625942685
1272,10,0.1508295625942685
1273,10,0.1508295625942685
1274,10,0.1508295625942685
1275,10,0.1508295625942685
1276,10,0.1508295625942685
1277,10,0.1508295625942685
1278,10,0.1508295625942685
1279,10,0.1508295625942685
1280,10,0.1508295625942685
1281,10,0.1508295625942685
1282,10,0.1508295625942685
1283,10,0.1508295625942685
1284,10,0.1508295625942685
1285,10,0.1508295625942685
1286,10,0.1508295625942685
1287,10,0.1508295625942685
1288,10,0.1508295625942685
1289,10,0.1508295625942685
1290,10,0.1508295625942685
1291,10,0.1508295625942685
1292,10,0.1508295625942685
1293,10,0.1508295625942685
1294,10,0.1508295625942685
1295,10,0.1508295625942685
1296,10,0.1508295625942685
1297,10,0.1508295625942685
1298,10,0.1508295625942685
1299,10,0.1508295625942685
1300,10,0.1508295625942685
1301,10,0.1508295625942685
1302,10,0.1508295625942685
1303,10,0.1508295625942685
1304,10,0.1508295625942685
1305,10,0.1508295625942685
1306,10,0.1508295625942685
1307,10,0.1508295625942685
1308,10,0.1508295625942685
1309,10,0.1508295625942685
1310,10,0.1508295625942685
1311,10,0.1508295625942685
1312,10,0.1508295625942685
1313,10,0.1508295625942685
1314,10,0.1508295625942685
1315,10,0.1508295625942685
1316,10,0.1508295625942685
1317,10,0.1508295625942685
1318,10,0.1508295625942685
1319,10,0.1508295625942685
1320,10,0.1508295625942685
1321,10,0.1508295625942685
1322,10,0.1508295625942685
1323,10,0.1508295625942685
1324,10,0.1508295625942685
1325,10,0.1508295625942685
1326,10,0.1508295625942685
1327,10,0.1508295625942685
1328,10,0.1508295625942685
1329,10,0.1508295625942685
1330,10,0.1508295625942685
1331,10,0.1508295625942685
1332,10,0.1508295625942685
1333,10,0.1508295625942685
1334,10,0.1508295625942685
1335,10,0.1508295625942685
1336,10,0.1508295625942685
1337,10,0.1508295625942685
1338,10,0.1508295625942685
1339,10,0.1508295625942685
1340,10,0.1508295625942685
1341,10,0.1508295625942685
1342,10,0.1508295625942685
1343,10,0.1508295625942685
1344,10,0.1508295625942685
1345,10,0.1508295625942685
1346,10,0.1508295625942685
1347,10,0.1508295625942685
1348,10,0.1508295625942685
1349,10,0.1508295625942685
1350,10,0.1508295625942685
1351,10,0.1508295625942685
1352,10,0.1508295625942685
1353,10,0.1508295625942685
1354,10,0.1508295625942685
1355,10,0.1508295625942685
1356,10,0.1508295625942685
1357,10,0.1508295625942685
1358,10,0.1508295625942685
1359,10,0.1508295625942685
1360,10,0.1508295625942685
1361,10,0.1508295625942685
1362,10,0.1508295625942685
1363,10,0.1508295625942685
1364,10,0.1508295625942685
1365,10,0.1508295625942685
1366,10,0.1508295625942685
1367,10,0.1508295625942685
1368,10,0.1508295625942685
1369,10,0.1508295625942685
1370,10,0.1508295625942685
1371,10,0.1508295625942685
1372,10,0.1508295625942685
1373,10,0.1508295625942685
1374,10,0.1508295625942685
1375,10,0.1508295625942685
1376,10,0.1508295625942685
1377,10,0.1508295625942685
1378,10,0.1508295625942685
1379,10,0.1508295625942685
1380,10,0.1508295625942685
1381,10,0.1508295625942685
1382,10,0.1508295625942685
1383,10,0.1508295625942685
1384,10,0.1508295625942685
1385,10,0.1508295625942685
1386,10,0.1508295625942685
1387,10,0.1508295625942685
1388,10,0.1508295625942685
1389,10,0.1508295625942685
1390,10,0.1508295625942685
1391,10,0.1508295625942685
1392,10,0.1508295625942685
1393,10,0.1508295625942685
1394,10,0.1508295625942685
1395,10,0.1508295625942685
1396,10,0.1508295625942685
1397,10,0.1508295625942685
1398,10,0.1508295625942685
1399,10,0.1508295625942685
1400,10,0.1508295625942685
1401,10,0.1508295625942685
1402,10,0.1508295625942685
1403,10,0.1508295625942685
1404,10,0.1508295625942685
1405,10,0.1508295625942685
1406,10,0.1508295625942685
1407,10,0.1508295625942685
1408,10,0.1508295625942685
1409,10,0.1508295625942685
1410,10,0.1508295625942685
1411,10,0.1508295625942685
1412,10,0.1508295625942685
1413,10,0.1508295625942685
1414,10,0.1508295625942685
1415,10,0.1508295625942685
1416,10,0.1508295625942685
1417,10,0.1508295625942685
1418,10,0.1508295625942685
1419,10,0.1508295625942685
1420,10,0.1508295625942685
1421,10,0.1508295625942685
1422,10,0.1508295625942685
1423,10,0.1508295625942685
1424,10,0.1508295625942685
1425,10,0.1508295625942685
1426,10,0.1508295625942685
1427,10,0.1508295625942685
1428,10,0.1508295625942685
1429,10,0.1508295625942685
1430,10,0.1508295625942685
1431,10,0.1508295625942685
1432,10,0.1508295625942685
1433,10,0.1508295625942685
1434,10,0.1508295625942685
1435,10,0.1508295625942685
1436,10,0.1508295625942685
1437,10,0.1508295625942685
1438,10,0.1508295625942685
1439,10,0.1508295625942685
1440,10,0.1508295625942685
1441,10,0.1508295625942685
1442,10,0.1508295625942685
1443,10,0.1508295625942685
1444,10,0.1508295625942685
1445,10,0.1508295625942685
1446,10,0.1508295625942685
1447,10,0.1508295625942685
1448,10,0.1508295625942685
1449,10,0.1508295625942685
1450,10,0.1508295625942685
1451,10,0.1508295625942685
1452,10,0.1508295625942685
1453,10,0.1508295625942685
1454,10,0.1508295625942685
1455,10,0.1508295625942685
1456,10,0.1508295625942685
1457,10,0.1508295625942685
1458,10,0.1508295625942685
1459,10,0.1508295625942685
1460,10,0.1508295625942685
1461,10,0.1508295625942685
1462,10,0.1508295625942685
1463,10,0.1508295625942685
1464,10,0.1508295625942685
1465,10,0.1508295625942685
1466,10,0.1508295625942685
1467,10,0.1508295625942685
1468,10,0.1508295625942685
1469,10,0.1508295625942685
1470,10,0.1508295625942685
1471,10,0.1508295625942685
1472,10,0.1508295625942685
1473,10,0.1508295625942685
1474,6,0.09049773755656108
1475,6,0.09049773755656108
1476,6,0.09049773755656108
1477,6,0.09049773755656108
1478,6,0.09049773755656108
1479,6,0.09049773755656108
1480,6,0.09049773755656108
1481,6,0.09049773755656108
1482,6,0.09049773755656108
1483,6,0.09049773755656108
1484,6,0.09049773755656108
1485,6,0.09049773755656108
1486,6,0.09049773755656108
1487,6,0.09049773755656108
1488,6,0.09049773755656108
1489,6,0.09049773755656108
1490,6,0.09049773755656108
1491,6,0.09049773755656108
1492,6,0.09049773755656108
1493,6,0.09049773755656108
1494,6,0.09049773755656108
1495,6,0.09049773755656108
1496,6,0.09049773755656108
1497,6,0.09049773755656108
1498,6,0.09049773755656108
1499,6,0.09049773755656108
1500,6,0.09049773755656108
1501,6,0.09049773755656108
1502,6,0.09049773755656108
1503,6,0.09049773755656108
1504,6,0.09049773755656108
1505,6,0.09049773755656108
1506,6,0.09049773755656108
1507,6,0.09049773755656108
1508,6,0.09049773755656108
1509,6,0.09049773755656108
1510,6,0.09049773755656108
1511,6,0.09049773755656108
1512,6,0.09049773755656108
1513,6,0.09049773755656108
1514,6,0.09049773755656108
1515,6,0.09049773755656108
1516,6,0.09049773755656108
1517,6,0.09049773755656108
1518,6,0.09049773755656108
1519,6,0.09049773755656108
1520,6,0.09049773755656108
1521,6,0.09049773755656108
1522,6,0.09049773755656108
1523,6,0.09049773755656108
1524,6,0.09049773755656108
1525,6,0.09049773755656108
1526,6,0.09049773755656108
1527,6,0.09049773755656108
1528,6,0.09049773755656108
1529,6,0.09049773755656108
1530,6,0.09049773755656108
1531,6,0.09049773755656108
1532,6,0.09049773755656108
1533,6,0.09049773755656108
1534,6,0.09049773755656108
1535,6,0.09049773755656108
1536,6,0.09049773755656108
1537,6,0.09049773755656108
1538,6,0.09049773755656108
1539,6,0.09049773755656108
1540,6,0.09049773755656108
1541,6,0.09049773755656108
1542,6,0.09049773755656108
1543,6,0.09049773755656108
1544,6,0.09049773755656108
1545,6,0.09049773755656108
1546,6,0.09049773755656108
1547,6,0.09049773755656108
1548,6,0.09049773755656108
1549,6,0.09049773755656108
1550,6,0.09049773755656108
1551,6,0.09049773755656108
1552,6,0.09049773755656108
1553,6,0.09049773755656108
1554,6,0.09049773755656108
1555,6,0.09049773755656108
1556,6,0.09049773755656108
1557,6,0.09049773755656108
1558,6,0.09049773755656108
1559,6,0.09049773755656108
1560,6,0.09049773755656108
1561,6,0.09049773755656108
1562,6,0.09049773755656108
1563,6,0.09049773755656108
1564,6,0.09049773755656108
1565,6,0.09049773755656108
1566,6,0.09049773755656108
1567,6,0.09049773755656108
1568,6,0.09049773755656108
1569,6,0.09049773755656108
1570,6,0.09049773755656108
1571,6,0.09049773755656108
1572,6,0.09049773755656108
1573,6,0.09049773755656108
1574,6,0.09049773755656108
1575,6,0.09049773755656108
1576,6,0.09049773755656108
1577,6,0.09049773755656108
1578,6,0.09049773755656108
1579,6,0.09049773755656108
1580,6,0.09049773755656108
1581,6,0.09049773755656108
1582,6,0.09049773755656108
1583,6,0.09049773755656108
1584,6,0.09049773755656108
1585,6,0.09049773755656108
1586,6,0.09049773755656108
1587,6,0.09049773755656108
1588,6,0.09049773755656108
1589,6,0.09049773755656108
1590,6,0.09049773755656108
1591,6,0.09049773755656108
1592,6,0.09049773755656108
1593,6,0.09049773755656108
1594,6,0.09049773755656108
1595,6,0.09049773755656108
1596,6,0.09049773755656108
1597,6,0.09049773755656108
1598,6,0.09049773755656108
1599,6,0.09049773755656108
1600,6,0.09049773755656108
1601,6,0.09049773755656108
1602,6,0.09049773755656108
1603,6,0.09049773755656108
1604,6,0.09049773755656108
1605,6,0.09049773755656108
1606,6,0.09049773755656108
1607,6,0.09049773755656108
1608,6,0.09049773755656108
1609,6,0.09049773755656108
1610,6,0.09049773755656108
1611,6,0.09049773755656108
1612,6,0.09049773755656108
1613,6,0.09049773755656108
1614,6,0.09049773755656108
1615,6,0.09049773755656108
1616,6,0.09049773755656108
1617,6,0.09049773755656108
1618,6,0.09049773755656108
1619,6,0.09049773755656108
1620,6,0.09049773755656108
1621,6,0.09049773755656108
1622,6,0.09049773755656108
1623,6,0.09049773755656108
1624,6,0.09049773755656108
1625,6,0.09049773755656108
1626,6,0.09049773755656108
1627,6,0.09049773755656108
1628,6,0.09049773755656108
1629,6,0.09049773755656108
1630,6,0.09049773755656108
1631,6,0.09049773755656108
1632,6,0.09049773755656108
1633,6,0.09049773755656108
1634,6,0.09049773755656108
1635,6,0.09049773755656108
1636,6,0.09049773755656108
1637,6,0.09049773755656108
1638,6,0.09049773755656108
1639,6,0.09049773755656108
1640,6,0.09049773755656108
1641,6,0.09049773755656108
1642,6,0.09049773755656108
1643,6,0.09049773755656108
1644,6,0.09049773755656108
1645,6,0.09049773755656108
1646,6,0.09049773755656108
1647,6,0.09049773755656108
1648,6,0.09049773755656108
1649,6,0.09049773755656108
1650,6,0.09049773755656108
1651,6,0.09049773755656108
1652,6,0.09049773755656108
1653,6,0.09049773755656108
1654,6,0.09049773755656108
1655,6,0.09049773755656108
1656,6,0.09049773755656108
1657,6,0.09049773755656108
1658,6,0.09049773755656108
1659,6,0.09049773755656108
1660,6,0.09049773755656108
1661,6,0.09049773755656108
1662,6,0.09049773755656108
1663,6,0.09049773755656108
1664,6,0.09049773755656108
1665,6,0.09049773755656108
1666,6,0.09049773755656108
1667,6,0.09049773755656108
1668,6,0.09049773755656108
1669,6,0.09049773755656108
1670,6,0.09049773755656108
1671,6,0.09049773755656108
1672,6,0.09049773755656108
1673,6,0.09049773755656108
1674,6,0.09049773755656108
1675,6,0.09049773755656108
1676,6,0.09049773755656108
1677,6,0.09049773755656108
1678,6,0.09049773755656108
1679,6,0.09049773755656108
1680,6,0.09049773755656108
1681,6,0.09049773755656108
1682,6,0.09049773755656108
1683,6,0.09049773755656108
